0.33,0.33,0.33
0.48,0.03,0.48
0.48,0.03,0.48
0.48,0.03,0.48
0.07,0.47,0.47
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
0.07,0.47,0.47
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
0.07,0.47,0.47
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
0.096666667,0.046666667,0.856666667
